#,DateTime,TempC,SiteCode,SiteName
1641,6/9/2021 12:36:40,15.342,AA,James Brown Slough
1642,6/9/2021 12:36:45,15.318,AA,James Brown Slough
1643,6/9/2021 12:36:50,15.294,AA,James Brown Slough
1644,6/9/2021 12:36:55,15.223,AA,James Brown Slough
1645,6/9/2021 12:37:00,15.151,AA,James Brown Slough
1646,6/9/2021 12:37:05,15.079,AA,James Brown Slough
1647,6/9/2021 12:37:10,15.055,AA,James Brown Slough
1648,6/9/2021 12:37:15,15.031,AA,James Brown Slough
1649,6/9/2021 12:37:20,15.008,AA,James Brown Slough
1650,6/9/2021 12:37:25,15.008,AA,James Brown Slough
1651,6/9/2021 12:37:30,14.984,AA,James Brown Slough
1652,6/9/2021 12:37:35,14.984,AA,James Brown Slough
1653,6/9/2021 12:37:40,14.984,AA,James Brown Slough
1654,6/9/2021 12:37:45,14.984,AA,James Brown Slough
1655,6/9/2021 12:37:50,14.984,AA,James Brown Slough
1656,6/9/2021 12:37:55,14.96,AA,James Brown Slough
1657,6/9/2021 12:38:00,14.96,AA,James Brown Slough
1658,6/9/2021 12:38:05,14.96,AA,James Brown Slough
1659,6/9/2021 12:38:10,14.96,AA,James Brown Slough
1660,6/9/2021 12:38:15,15.199,AA,James Brown Slough
1661,6/9/2021 12:38:20,15.199,AA,James Brown Slough
1662,6/9/2021 12:38:25,15.175,AA,James Brown Slough
1663,6/9/2021 12:38:30,15.127,AA,James Brown Slough
1664,6/9/2021 12:38:35,15.079,AA,James Brown Slough
1665,6/9/2021 12:38:40,15.055,AA,James Brown Slough
1666,6/9/2021 12:38:45,15.008,AA,James Brown Slough
1667,6/9/2021 12:38:50,14.984,AA,James Brown Slough
1668,6/9/2021 12:38:55,14.936,AA,James Brown Slough
1669,6/9/2021 12:39:00,14.912,AA,James Brown Slough
1670,6/9/2021 12:39:05,14.936,AA,James Brown Slough
1671,6/9/2021 12:39:10,14.936,AA,James Brown Slough
1672,6/9/2021 12:39:15,14.888,AA,James Brown Slough
1673,6/9/2021 12:39:20,14.888,AA,James Brown Slough
1674,6/9/2021 12:39:25,14.864,AA,James Brown Slough
1675,6/9/2021 12:39:30,14.864,AA,James Brown Slough
1676,6/9/2021 12:39:35,14.912,AA,James Brown Slough
1677,6/9/2021 12:39:40,15.055,AA,James Brown Slough
1678,6/9/2021 12:39:45,15.031,AA,James Brown Slough
1679,6/9/2021 12:39:50,14.936,AA,James Brown Slough
1680,6/9/2021 12:39:55,14.864,AA,James Brown Slough
1681,6/9/2021 12:40:00,14.792,AA,James Brown Slough
1682,6/9/2021 12:40:05,14.745,AA,James Brown Slough
1683,6/9/2021 12:40:10,14.721,AA,James Brown Slough
1684,6/9/2021 12:40:15,14.697,AA,James Brown Slough
1685,6/9/2021 12:40:20,14.649,AA,James Brown Slough
1686,6/9/2021 12:40:25,14.649,AA,James Brown Slough
1687,6/9/2021 12:40:30,14.745,AA,James Brown Slough
1688,6/9/2021 12:40:35,14.768,AA,James Brown Slough
1689,6/9/2021 12:40:40,14.768,AA,James Brown Slough
1690,6/9/2021 12:40:45,14.768,AA,James Brown Slough
1691,6/9/2021 12:40:50,14.768,AA,James Brown Slough
1692,6/9/2021 12:40:55,14.745,AA,James Brown Slough
1693,6/9/2021 12:41:00,14.721,AA,James Brown Slough
1694,6/9/2021 12:41:05,14.697,AA,James Brown Slough
1695,6/9/2021 12:41:10,14.649,AA,James Brown Slough
1696,6/9/2021 12:41:15,14.649,AA,James Brown Slough
1697,6/9/2021 12:41:20,14.601,AA,James Brown Slough
1698,6/9/2021 12:41:25,14.601,AA,James Brown Slough
1699,6/9/2021 12:41:30,14.577,AA,James Brown Slough
1700,6/9/2021 12:41:35,14.553,AA,James Brown Slough
1701,6/9/2021 12:41:40,14.505,AA,James Brown Slough
1702,6/9/2021 12:41:45,14.505,AA,James Brown Slough
1703,6/9/2021 12:41:50,14.457,AA,James Brown Slough
1704,6/9/2021 12:41:55,14.457,AA,James Brown Slough
1705,6/9/2021 12:42:00,14.433,AA,James Brown Slough
1706,6/9/2021 12:42:05,14.409,AA,James Brown Slough
1707,6/9/2021 12:42:10,14.409,AA,James Brown Slough
1708,6/9/2021 12:42:15,14.385,AA,James Brown Slough
1709,6/9/2021 12:42:20,14.385,AA,James Brown Slough
1710,6/9/2021 12:42:25,14.385,AA,James Brown Slough
1711,6/9/2021 12:42:30,14.361,AA,James Brown Slough
1712,6/9/2021 12:42:35,14.337,AA,James Brown Slough
1713,6/9/2021 12:42:40,14.314,AA,James Brown Slough
1714,6/9/2021 12:42:45,14.314,AA,James Brown Slough
1715,6/9/2021 12:42:50,14.314,AA,James Brown Slough
1716,6/9/2021 12:42:55,14.29,AA,James Brown Slough
1717,6/9/2021 12:43:00,14.29,AA,James Brown Slough
1718,6/9/2021 12:43:05,14.505,AA,James Brown Slough
1719,6/9/2021 12:43:10,14.697,AA,James Brown Slough
1720,6/9/2021 12:43:15,14.697,AA,James Brown Slough
1721,6/9/2021 12:43:20,14.673,AA,James Brown Slough
1722,6/9/2021 12:43:25,14.649,AA,James Brown Slough
1723,6/9/2021 12:43:30,14.625,AA,James Brown Slough
1724,6/9/2021 12:43:35,14.601,AA,James Brown Slough
1725,6/9/2021 12:43:40,14.601,AA,James Brown Slough
1726,6/9/2021 12:43:45,14.745,AA,James Brown Slough
1727,6/9/2021 12:43:50,14.792,AA,James Brown Slough
1728,6/9/2021 12:43:55,14.481,AA,James Brown Slough
1729,6/9/2021 12:44:00,14.17,AA,James Brown Slough
1730,6/9/2021 12:44:05,14.026,AA,James Brown Slough
1731,6/9/2021 12:44:10,14.098,AA,James Brown Slough
1732,6/9/2021 12:44:15,14.529,AA,James Brown Slough
1733,6/9/2021 12:44:20,14.553,AA,James Brown Slough
1734,6/9/2021 12:44:25,14.409,AA,James Brown Slough
1735,6/9/2021 12:44:30,14.266,AA,James Brown Slough
1736,6/9/2021 12:44:35,14.194,AA,James Brown Slough
1737,6/9/2021 12:44:40,14.122,AA,James Brown Slough
1738,6/9/2021 12:44:45,14.074,AA,James Brown Slough
1739,6/9/2021 12:44:50,14.026,AA,James Brown Slough
1740,6/9/2021 12:44:55,14.026,AA,James Brown Slough
1741,6/9/2021 12:45:00,14.026,AA,James Brown Slough
1742,6/9/2021 12:45:05,14.026,AA,James Brown Slough
1743,6/9/2021 12:45:10,13.978,AA,James Brown Slough
1744,6/9/2021 12:45:15,13.978,AA,James Brown Slough
1745,6/9/2021 12:45:20,13.954,AA,James Brown Slough
1746,6/9/2021 12:45:25,13.93,AA,James Brown Slough
1747,6/9/2021 12:45:30,13.93,AA,James Brown Slough
1748,6/9/2021 12:45:35,13.906,AA,James Brown Slough
1749,6/9/2021 12:45:40,13.906,AA,James Brown Slough
1750,6/9/2021 12:45:45,13.882,AA,James Brown Slough
1751,6/9/2021 12:45:50,13.882,AA,James Brown Slough
1752,6/9/2021 12:45:55,13.882,AA,James Brown Slough
1753,6/9/2021 12:46:00,13.882,AA,James Brown Slough
1754,6/9/2021 12:46:05,13.882,AA,James Brown Slough
1755,6/9/2021 12:46:10,13.882,AA,James Brown Slough
1756,6/9/2021 12:46:15,13.858,AA,James Brown Slough
1757,6/9/2021 12:46:20,13.858,AA,James Brown Slough
1758,6/9/2021 12:46:25,13.834,AA,James Brown Slough
1759,6/9/2021 12:46:30,13.834,AA,James Brown Slough
1760,6/9/2021 12:46:35,13.834,AA,James Brown Slough
1761,6/9/2021 12:46:40,13.834,AA,James Brown Slough
1762,6/9/2021 12:46:45,13.81,AA,James Brown Slough
1763,6/9/2021 12:46:50,13.81,AA,James Brown Slough
1764,6/9/2021 12:46:55,13.81,AA,James Brown Slough
1765,6/9/2021 12:47:00,13.834,AA,James Brown Slough
1766,6/9/2021 12:47:05,13.834,AA,James Brown Slough
1767,6/9/2021 12:47:10,13.858,AA,James Brown Slough
1768,6/9/2021 12:47:15,13.882,AA,James Brown Slough
1769,6/9/2021 12:47:20,13.882,AA,James Brown Slough
1770,6/9/2021 12:47:25,13.906,AA,James Brown Slough
1771,6/9/2021 12:47:30,13.93,AA,James Brown Slough
1772,6/9/2021 12:47:35,13.93,AA,James Brown Slough
1773,6/9/2021 12:47:40,13.954,AA,James Brown Slough
1774,6/9/2021 12:47:45,13.978,AA,James Brown Slough
1775,6/9/2021 12:47:50,14.122,AA,James Brown Slough
1776,6/9/2021 12:47:55,14.146,AA,James Brown Slough
1777,6/9/2021 12:48:00,14.17,AA,James Brown Slough
1778,6/9/2021 12:48:05,14.17,AA,James Brown Slough
1779,6/9/2021 12:48:10,14.194,AA,James Brown Slough
1780,6/9/2021 12:48:15,14.337,AA,James Brown Slough
1781,6/9/2021 12:48:20,14.122,AA,James Brown Slough
1782,6/9/2021 12:48:25,13.906,AA,James Brown Slough
1783,6/9/2021 12:48:30,13.69,AA,James Brown Slough
1784,6/9/2021 12:48:35,13.522,AA,James Brown Slough
1785,6/9/2021 12:48:40,13.209,AA,James Brown Slough
1786,6/9/2021 12:48:45,12.968,AA,James Brown Slough
1787,6/9/2021 12:48:50,12.847,AA,James Brown Slough
1788,6/9/2021 12:48:55,12.871,AA,James Brown Slough
1789,6/9/2021 12:49:00,12.968,AA,James Brown Slough
1790,6/9/2021 12:49:05,13.088,AA,James Brown Slough
1791,6/9/2021 12:49:10,13.161,AA,James Brown Slough
1792,6/9/2021 12:49:15,13.209,AA,James Brown Slough
1793,6/9/2021 12:49:20,13.112,AA,James Brown Slough
1794,6/9/2021 12:49:25,12.944,AA,James Brown Slough
1795,6/9/2021 12:49:30,12.775,AA,James Brown Slough
1796,6/9/2021 12:49:35,12.654,AA,James Brown Slough
1797,6/9/2021 12:49:40,12.582,AA,James Brown Slough
1798,6/9/2021 12:49:45,12.509,AA,James Brown Slough
1799,6/9/2021 12:49:50,12.389,AA,James Brown Slough
1800,6/9/2021 12:49:55,12.292,AA,James Brown Slough
1801,6/9/2021 12:50:00,12.195,AA,James Brown Slough
1802,6/9/2021 12:50:05,12.098,AA,James Brown Slough
1803,6/9/2021 12:50:10,12.025,AA,James Brown Slough
1804,6/9/2021 12:50:15,11.953,AA,James Brown Slough
1805,6/9/2021 12:50:20,11.88,AA,James Brown Slough
1806,6/9/2021 12:50:25,11.832,AA,James Brown Slough
1807,6/9/2021 12:50:30,11.783,AA,James Brown Slough
1808,6/9/2021 12:50:35,11.759,AA,James Brown Slough
1809,6/9/2021 12:50:40,11.734,AA,James Brown Slough
1810,6/9/2021 12:50:45,11.71,AA,James Brown Slough
1811,6/9/2021 12:50:50,11.662,AA,James Brown Slough
1812,6/9/2021 12:50:55,11.637,AA,James Brown Slough
1813,6/9/2021 12:51:00,11.613,AA,James Brown Slough
1814,6/9/2021 12:51:05,11.589,AA,James Brown Slough
1815,6/9/2021 12:51:10,11.565,AA,James Brown Slough
1816,6/9/2021 12:51:15,11.54,AA,James Brown Slough
1817,6/9/2021 12:51:20,11.516,AA,James Brown Slough
1818,6/9/2021 12:51:25,11.516,AA,James Brown Slough
1819,6/9/2021 12:51:30,11.516,AA,James Brown Slough
1820,6/9/2021 12:51:35,11.492,AA,James Brown Slough
1821,6/9/2021 12:51:40,11.492,AA,James Brown Slough
1822,6/9/2021 12:51:45,11.492,AA,James Brown Slough
1823,6/9/2021 12:51:50,11.492,AA,James Brown Slough
1824,6/9/2021 12:51:55,11.492,AA,James Brown Slough
1825,6/9/2021 12:52:00,11.467,AA,James Brown Slough
1826,6/9/2021 12:52:05,11.467,AA,James Brown Slough
1827,6/9/2021 12:52:10,11.443,AA,James Brown Slough
1828,6/9/2021 12:52:15,11.443,AA,James Brown Slough
1829,6/9/2021 12:52:20,11.443,AA,James Brown Slough
1830,6/9/2021 12:52:25,11.419,AA,James Brown Slough
1831,6/9/2021 12:52:30,11.419,AA,James Brown Slough
1832,6/9/2021 12:52:35,11.443,AA,James Brown Slough
1833,6/9/2021 12:52:40,11.443,AA,James Brown Slough
1834,6/9/2021 12:52:45,11.419,AA,James Brown Slough
1835,6/9/2021 12:52:50,11.419,AA,James Brown Slough
1836,6/9/2021 12:52:55,11.394,AA,James Brown Slough
1837,6/9/2021 12:53:00,11.37,AA,James Brown Slough
1838,6/9/2021 12:53:05,11.346,AA,James Brown Slough
1839,6/9/2021 12:53:10,11.321,AA,James Brown Slough
1840,6/9/2021 12:53:15,11.297,AA,James Brown Slough
1841,6/9/2021 12:53:20,11.273,AA,James Brown Slough
1842,6/9/2021 12:53:25,11.224,AA,James Brown Slough
1843,6/9/2021 12:53:30,11.224,AA,James Brown Slough
1844,6/9/2021 12:53:35,11.2,AA,James Brown Slough
1845,6/9/2021 12:53:40,11.224,AA,James Brown Slough
1846,6/9/2021 12:53:45,11.248,AA,James Brown Slough
1847,6/9/2021 12:53:50,11.321,AA,James Brown Slough
1848,6/9/2021 12:53:55,11.492,AA,James Brown Slough
1849,6/9/2021 12:54:00,11.565,AA,James Brown Slough
1850,6/9/2021 12:54:05,11.54,AA,James Brown Slough
1851,6/9/2021 12:54:10,11.54,AA,James Brown Slough
1852,6/9/2021 12:54:15,11.516,AA,James Brown Slough
1853,6/9/2021 12:54:20,11.492,AA,James Brown Slough
1854,6/9/2021 12:54:25,11.492,AA,James Brown Slough
1855,6/9/2021 12:54:30,11.516,AA,James Brown Slough
1856,6/9/2021 12:54:35,11.54,AA,James Brown Slough
1857,6/9/2021 12:54:40,11.613,AA,James Brown Slough
1858,6/9/2021 12:54:45,11.686,AA,James Brown Slough
1859,6/9/2021 12:54:50,11.759,AA,James Brown Slough
1860,6/9/2021 12:54:55,11.904,AA,James Brown Slough
1861,6/9/2021 12:55:00,12.05,AA,James Brown Slough
1862,6/9/2021 12:55:05,12.243,AA,James Brown Slough
1863,6/9/2021 12:55:10,12.413,AA,James Brown Slough
1864,6/9/2021 12:55:15,12.558,AA,James Brown Slough
1865,6/9/2021 12:55:20,12.775,AA,James Brown Slough
1866,6/9/2021 12:55:25,12.944,AA,James Brown Slough
1867,6/9/2021 12:55:30,13.064,AA,James Brown Slough
1868,6/9/2021 12:55:35,13.209,AA,James Brown Slough
1869,6/9/2021 12:55:40,13.353,AA,James Brown Slough
1870,6/9/2021 12:55:45,13.497,AA,James Brown Slough
1871,6/9/2021 12:55:50,13.642,AA,James Brown Slough
1872,6/9/2021 12:55:55,13.738,AA,James Brown Slough
1873,6/9/2021 12:56:00,13.858,AA,James Brown Slough
1874,6/9/2021 12:56:05,13.93,AA,James Brown Slough
1875,6/9/2021 12:56:10,13.978,AA,James Brown Slough
1876,6/9/2021 12:56:15,14.026,AA,James Brown Slough
1877,6/9/2021 12:56:20,14.074,AA,James Brown Slough
1878,6/9/2021 12:56:25,14.098,AA,James Brown Slough
1879,6/9/2021 12:56:30,14.122,AA,James Brown Slough
1880,6/9/2021 12:56:35,14.122,AA,James Brown Slough
1881,6/9/2021 12:56:40,14.17,AA,James Brown Slough
1882,6/9/2021 12:56:45,14.194,AA,James Brown Slough
1883,6/9/2021 12:56:50,14.242,AA,James Brown Slough
1884,6/9/2021 12:56:55,14.314,AA,James Brown Slough
1885,6/9/2021 12:57:00,14.361,AA,James Brown Slough
1886,6/9/2021 12:57:05,14.361,AA,James Brown Slough
1887,6/9/2021 12:57:10,14.457,AA,James Brown Slough
1888,6/9/2021 12:57:15,14.457,AA,James Brown Slough
1889,6/9/2021 12:57:20,14.529,AA,James Brown Slough
1890,6/9/2021 12:57:25,14.649,AA,James Brown Slough
1891,6/9/2021 12:57:30,14.673,AA,James Brown Slough
1892,6/9/2021 12:57:35,14.745,AA,James Brown Slough
1893,6/9/2021 12:57:40,14.864,AA,James Brown Slough
1894,6/9/2021 12:57:45,14.84,AA,James Brown Slough
1895,6/9/2021 12:57:50,14.792,AA,James Brown Slough
1896,6/9/2021 12:57:55,14.816,AA,James Brown Slough
1897,6/9/2021 12:58:00,14.912,AA,James Brown Slough
1898,6/9/2021 12:58:05,14.936,AA,James Brown Slough
1899,6/9/2021 12:58:10,14.96,AA,James Brown Slough
1900,6/9/2021 12:58:15,14.96,AA,James Brown Slough
1901,6/9/2021 12:58:20,14.936,AA,James Brown Slough
1902,6/9/2021 12:58:25,14.936,AA,James Brown Slough
1903,6/9/2021 12:58:30,14.936,AA,James Brown Slough
1904,6/9/2021 12:58:35,15.008,AA,James Brown Slough
1905,6/9/2021 12:58:40,15.079,AA,James Brown Slough
1906,6/9/2021 12:58:45,15.127,AA,James Brown Slough
1907,6/9/2021 12:58:50,15.318,AA,James Brown Slough
1908,6/9/2021 12:58:55,15.509,AA,James Brown Slough
1909,6/9/2021 12:59:00,15.748,AA,James Brown Slough
1910,6/9/2021 12:59:05,15.939,AA,James Brown Slough
1911,6/9/2021 12:59:10,16.034,AA,James Brown Slough
1912,6/9/2021 12:59:15,16.01,AA,James Brown Slough
1913,6/9/2021 12:59:20,16.01,AA,James Brown Slough
1914,6/9/2021 12:59:25,16.058,AA,James Brown Slough
1915,6/9/2021 12:59:30,16.106,AA,James Brown Slough
1916,6/9/2021 12:59:35,16.225,AA,James Brown Slough
1917,6/9/2021 12:59:40,16.368,AA,James Brown Slough
1918,6/9/2021 12:59:45,16.415,AA,James Brown Slough
1919,6/9/2021 12:59:50,16.463,AA,James Brown Slough
1920,6/9/2021 12:59:55,16.582,AA,James Brown Slough
1921,6/9/2021 13:00:00,17.034,AA,James Brown Slough
1922,6/9/2021 13:00:05,17.344,AA,James Brown Slough
1923,6/9/2021 13:00:10,17.51,AA,James Brown Slough
1924,6/9/2021 13:00:15,17.724,AA,James Brown Slough
1925,6/9/2021 13:00:20,18.01,AA,James Brown Slough
1926,6/9/2021 13:00:25,18.105,AA,James Brown Slough
1927,6/9/2021 13:00:30,18.366,AA,James Brown Slough
1928,6/9/2021 13:00:35,18.438,AA,James Brown Slough
1929,6/9/2021 13:00:40,18.461,AA,James Brown Slough
1930,6/9/2021 13:00:45,18.461,AA,James Brown Slough
1931,6/9/2021 13:00:50,18.604,AA,James Brown Slough
1932,6/9/2021 13:00:55,18.842,AA,James Brown Slough
1933,6/9/2021 13:01:00,18.937,AA,James Brown Slough
1934,6/9/2021 13:01:05,19.103,AA,James Brown Slough
1935,6/9/2021 13:01:10,19.27,AA,James Brown Slough
1936,6/9/2021 13:01:15,19.436,AA,James Brown Slough
1937,6/9/2021 13:01:20,19.627,AA,James Brown Slough
1938,6/9/2021 13:01:25,19.793,AA,James Brown Slough
1939,6/9/2021 13:01:30,19.936,AA,James Brown Slough
1940,6/9/2021 13:01:35,20.079,AA,James Brown Slough
1941,6/9/2021 13:01:40,20.246,AA,James Brown Slough
1942,6/9/2021 13:01:45,20.388,AA,James Brown Slough
1943,6/9/2021 13:01:50,20.507,AA,James Brown Slough
1944,6/9/2021 13:01:55,20.603,AA,James Brown Slough
1945,6/9/2021 13:02:00,20.722,AA,James Brown Slough
1946,6/9/2021 13:02:05,20.841,AA,James Brown Slough
1947,6/9/2021 13:02:10,20.936,AA,James Brown Slough
1948,6/9/2021 13:02:15,21.056,AA,James Brown Slough
1949,6/9/2021 13:02:20,21.151,AA,James Brown Slough
1950,6/9/2021 13:02:25,21.246,AA,James Brown Slough
1951,6/9/2021 13:02:30,21.342,AA,James Brown Slough
1952,6/9/2021 13:02:35,21.437,AA,James Brown Slough
1953,6/9/2021 13:02:40,21.533,AA,James Brown Slough
1954,6/9/2021 13:02:45,21.628,AA,James Brown Slough
1955,6/9/2021 13:02:50,21.7,AA,James Brown Slough
1956,6/9/2021 13:02:55,21.748,AA,James Brown Slough
1957,6/9/2021 13:03:00,21.843,AA,James Brown Slough
1958,6/9/2021 13:03:05,21.939,AA,James Brown Slough
1959,6/9/2021 13:03:10,22.034,AA,James Brown Slough
1960,6/9/2021 13:03:15,22.106,AA,James Brown Slough
1961,6/9/2021 13:03:20,22.154,AA,James Brown Slough
1962,6/9/2021 13:03:25,22.202,AA,James Brown Slough
1963,6/9/2021 13:03:30,22.25,AA,James Brown Slough
1964,6/9/2021 13:03:35,22.321,AA,James Brown Slough
1965,6/9/2021 13:03:40,22.369,AA,James Brown Slough
1966,6/9/2021 13:03:45,22.417,AA,James Brown Slough
1967,6/9/2021 13:03:50,22.465,AA,James Brown Slough
1968,6/9/2021 13:03:55,22.513,AA,James Brown Slough
1969,6/9/2021 13:04:00,22.537,AA,James Brown Slough
1970,6/9/2021 13:04:05,22.585,AA,James Brown Slough
1971,6/9/2021 13:04:10,22.633,AA,James Brown Slough
1972,6/9/2021 13:04:15,22.681,AA,James Brown Slough
1973,6/9/2021 13:04:20,22.705,AA,James Brown Slough
1974,6/9/2021 13:04:25,22.753,AA,James Brown Slough
1975,6/9/2021 13:04:30,22.8,AA,James Brown Slough
1976,6/9/2021 13:04:35,22.824,AA,James Brown Slough
1977,6/9/2021 13:04:40,22.872,AA,James Brown Slough
1978,6/9/2021 13:04:45,22.896,AA,James Brown Slough
1979,6/9/2021 13:04:50,22.944,AA,James Brown Slough
1980,6/9/2021 13:04:55,22.992,AA,James Brown Slough
1981,6/9/2021 13:05:00,22.992,AA,James Brown Slough
1982,6/9/2021 13:05:05,22.992,AA,James Brown Slough
1983,6/9/2021 13:05:10,23.016,AA,James Brown Slough
1984,6/9/2021 13:05:15,23.016,AA,James Brown Slough
1985,6/9/2021 13:05:20,23.04,AA,James Brown Slough
1986,6/9/2021 13:05:25,23.04,AA,James Brown Slough
1987,6/9/2021 13:05:30,23.04,AA,James Brown Slough
1988,6/9/2021 13:05:35,23.04,AA,James Brown Slough
1989,6/9/2021 13:05:40,22.992,AA,James Brown Slough
1990,6/9/2021 13:05:45,22.992,AA,James Brown Slough
1991,6/9/2021 13:05:50,22.968,AA,James Brown Slough
1992,6/9/2021 13:05:55,22.992,AA,James Brown Slough
1993,6/9/2021 13:06:00,23.064,AA,James Brown Slough
1994,6/9/2021 13:06:05,23.112,AA,James Brown Slough
1995,6/9/2021 13:06:10,23.136,AA,James Brown Slough
1996,6/9/2021 13:06:15,23.16,AA,James Brown Slough
1997,6/9/2021 13:06:20,23.184,AA,James Brown Slough
1998,6/9/2021 13:06:25,23.208,AA,James Brown Slough
1999,6/9/2021 13:06:30,23.232,AA,James Brown Slough
2000,6/9/2021 13:06:35,23.28,AA,James Brown Slough
2001,6/9/2021 13:06:40,23.304,AA,James Brown Slough
2002,6/9/2021 13:06:45,23.328,AA,James Brown Slough
2003,6/9/2021 13:06:50,23.352,AA,James Brown Slough
2004,6/9/2021 13:06:55,23.376,AA,James Brown Slough
2005,6/9/2021 13:07:00,23.376,AA,James Brown Slough
2006,6/9/2021 13:07:05,23.424,AA,James Brown Slough
2007,6/9/2021 13:07:10,23.424,AA,James Brown Slough
2008,6/9/2021 13:07:15,23.448,AA,James Brown Slough
2009,6/9/2021 13:07:20,23.472,AA,James Brown Slough
2010,6/9/2021 13:07:25,23.521,AA,James Brown Slough
2011,6/9/2021 13:07:30,23.569,AA,James Brown Slough
2012,6/9/2021 13:07:35,23.617,AA,James Brown Slough
2013,6/9/2021 13:07:40,23.641,AA,James Brown Slough
2014,6/9/2021 13:07:45,23.665,AA,James Brown Slough
2015,6/9/2021 13:07:50,23.713,AA,James Brown Slough
2016,6/9/2021 13:07:55,23.761,AA,James Brown Slough
2017,6/9/2021 13:08:00,23.785,AA,James Brown Slough
2018,6/9/2021 13:08:05,23.809,AA,James Brown Slough
2019,6/9/2021 13:08:10,23.857,AA,James Brown Slough
2020,6/9/2021 13:08:15,23.905,AA,James Brown Slough
2021,6/9/2021 13:08:20,23.93,AA,James Brown Slough
2022,6/9/2021 13:08:25,23.93,AA,James Brown Slough
2023,6/9/2021 13:08:30,23.905,AA,James Brown Slough
2024,6/9/2021 13:08:35,23.954,AA,James Brown Slough
2025,6/9/2021 13:08:40,24.002,AA,James Brown Slough
2026,6/9/2021 13:08:45,24.002,AA,James Brown Slough
2027,6/9/2021 13:08:50,24.026,AA,James Brown Slough
2028,6/9/2021 13:08:55,24.026,AA,James Brown Slough
2029,6/9/2021 13:09:00,24.074,AA,James Brown Slough
2030,6/9/2021 13:09:05,23.978,AA,James Brown Slough
2031,6/9/2021 13:09:10,23.833,AA,James Brown Slough
2032,6/9/2021 13:09:15,23.737,AA,James Brown Slough
2033,6/9/2021 13:09:20,23.328,AA,James Brown Slough
2034,6/9/2021 13:09:25,23.016,AA,James Brown Slough
2035,6/9/2021 13:09:30,22.753,AA,James Brown Slough
2036,6/9/2021 13:09:35,22.417,AA,James Brown Slough
2037,6/9/2021 13:09:40,21.772,AA,James Brown Slough
2038,6/9/2021 13:09:45,21.199,AA,James Brown Slough
2039,6/9/2021 13:09:50,20.889,AA,James Brown Slough
2040,6/9/2021 13:09:55,20.674,AA,James Brown Slough
2041,6/9/2021 13:10:00,20.531,AA,James Brown Slough
2042,6/9/2021 13:10:05,20.365,AA,James Brown Slough
2043,6/9/2021 13:10:10,20.174,AA,James Brown Slough
2044,6/9/2021 13:10:15,20.031,AA,James Brown Slough
2045,6/9/2021 13:10:20,19.936,AA,James Brown Slough
2046,6/9/2021 13:10:25,19.841,AA,James Brown Slough
2047,6/9/2021 13:10:30,19.698,AA,James Brown Slough
2048,6/9/2021 13:10:35,19.627,AA,James Brown Slough
2049,6/9/2021 13:10:40,19.555,AA,James Brown Slough
2050,6/9/2021 13:10:45,19.46,AA,James Brown Slough
2051,6/9/2021 13:10:50,19.365,AA,James Brown Slough
2052,6/9/2021 13:10:55,19.294,AA,James Brown Slough
2053,6/9/2021 13:11:00,19.151,AA,James Brown Slough
2054,6/9/2021 13:11:05,19.008,AA,James Brown Slough
2055,6/9/2021 13:11:10,18.937,AA,James Brown Slough
2056,6/9/2021 13:11:15,18.985,AA,James Brown Slough
2057,6/9/2021 13:11:20,18.985,AA,James Brown Slough
2058,6/9/2021 13:11:25,18.961,AA,James Brown Slough
2059,6/9/2021 13:11:30,18.937,AA,James Brown Slough
2060,6/9/2021 13:11:35,18.842,AA,James Brown Slough
2061,6/9/2021 13:11:40,18.889,AA,James Brown Slough
2062,6/9/2021 13:11:45,18.866,AA,James Brown Slough
2063,6/9/2021 13:11:50,18.889,AA,James Brown Slough
2064,6/9/2021 13:11:55,18.937,AA,James Brown Slough
2065,6/9/2021 13:12:00,18.961,AA,James Brown Slough
2066,6/9/2021 13:12:05,18.985,AA,James Brown Slough
2067,6/9/2021 13:12:10,18.985,AA,James Brown Slough
2068,6/9/2021 13:12:15,19.032,AA,James Brown Slough
2069,6/9/2021 13:12:20,19.056,AA,James Brown Slough
2070,6/9/2021 13:12:25,19.08,AA,James Brown Slough
2071,6/9/2021 13:12:30,19.127,AA,James Brown Slough
2072,6/9/2021 13:12:35,19.175,AA,James Brown Slough
2073,6/9/2021 13:12:40,19.08,AA,James Brown Slough
2074,6/9/2021 13:12:45,19.056,AA,James Brown Slough
2075,6/9/2021 13:12:50,19.127,AA,James Brown Slough
2076,6/9/2021 13:12:55,19.246,AA,James Brown Slough
2077,6/9/2021 13:13:00,19.46,AA,James Brown Slough
2078,6/9/2021 13:13:05,19.603,AA,James Brown Slough
2079,6/9/2021 13:13:10,19.793,AA,James Brown Slough
2080,6/9/2021 13:13:15,19.96,AA,James Brown Slough
2081,6/9/2021 13:13:20,20.126,AA,James Brown Slough
2082,6/9/2021 13:13:25,20.126,AA,James Brown Slough
2083,6/9/2021 13:13:30,20.222,AA,James Brown Slough
2084,6/9/2021 13:13:35,20.269,AA,James Brown Slough
2085,6/9/2021 13:13:40,20.317,AA,James Brown Slough
2086,6/9/2021 13:13:45,20.388,AA,James Brown Slough
2087,6/9/2021 13:13:50,20.46,AA,James Brown Slough
2088,6/9/2021 13:13:55,20.531,AA,James Brown Slough
2089,6/9/2021 13:14:00,20.579,AA,James Brown Slough
2090,6/9/2021 13:14:05,20.579,AA,James Brown Slough
