type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.48491312	-121.6121288761	48.48491312	-121.6121288761		False	True			73.72			2021/06/08 21:40:28+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:40:28		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849189036	-121.6120660119	48.4849189036	-121.6120660119		False	False			76.77			2021/06/08 21:40:42+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:40:42		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849650878	-121.6120011359	48.4849650878	-121.6120011359		False	False			64.1			2021/06/08 21:40:54+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:40:54		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849601425	-121.6126377415	48.4849601425	-121.6126377415		False	False			55.59			2021/06/08 21:47:09+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:47:09		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849639982	-121.6125757154	48.4849639982	-121.6125757154		False	False			59.75			2021/06/08 21:47:21+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:47:21		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849368408	-121.6125015356	48.4849368408	-121.6125015356		False	False			60.98			2021/06/08 21:47:35+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:47:35		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849396069	-121.6125092469	48.4849396069	-121.6125092469		False	False			60.45			2021/06/08 21:47:51+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:47:51		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849722125	-121.6125638131	48.4849722125	-121.6125638131		False	False			57.44			2021/06/08 21:48:06+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:48:06		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849461447	-121.6125732008	48.4849461447	-121.6125732008		False	False			59.05			2021/06/08 21:48:20+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:48:20		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849046543	-121.6125375777	48.4849046543	-121.6125375777		False	False			59.81			2021/06/08 21:48:35+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:48:35		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849030618	-121.612596754	48.4849030618	-121.612596754		False	False			59.65			2021/06/08 21:48:46+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:48:46		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.4849235974	-121.6125871148	48.4849235974	-121.6125871148		False	False			60.6			2021/06/08 21:48:57+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:48:57		
TRACK	Current Track: 08 JUN 2021 10:52	T1	48.484918233	-121.6125951614	48.484918233	-121.6125951614		False	False			61.52			2021/06/08 21:49:14+00	garmin GPSMAP 64x Software Version 230		2021/06/08 14:49:14		
