type	tident	ident	Latitude	Longitude	y_proj	x_proj	comment	new_trk	new_seg	display	color	altitude	depth	temp	time	model	filename	ltime	desc	link
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3507952094	-121.5513252094	48.3507952094	-121.5513252094		False	True			136.19			2021/10/19 16:48:12+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:12		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3507793676	-121.5513413865	48.3507793676	-121.5513413865		False	False			139.38			2021/10/19 16:48:18+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:18		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508060221	-121.5513678733	48.3508060221	-121.5513678733		False	False			137.82			2021/10/19 16:48:23+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:23		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508152422	-121.5513827093	48.3508152422	-121.5513827093		False	False			137.99			2021/10/19 16:48:28+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:28		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508265577	-121.5513855591	48.3508265577	-121.5513855591		False	False			136.14			2021/10/19 16:48:33+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:33		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508321736	-121.5513859782	48.3508321736	-121.5513859782		False	False			135.13			2021/10/19 16:48:38+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:38		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508330956	-121.5513896663	48.3508330956	-121.5513896663		False	False			134.55			2021/10/19 16:48:43+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:43		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.350841729	-121.5513915941	48.350841729	-121.5513915941		False	False			133.9			2021/10/19 16:48:48+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:48		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508657012	-121.5513943601	48.3508657012	-121.5513943601		False	False			135.01			2021/10/19 16:48:53+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:53		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508849796	-121.5513977967	48.3508849796	-121.5513977967		False	False			137.39			2021/10/19 16:48:58+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:48:58		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508759271	-121.5513936058	48.3508759271	-121.5513936058		False	False			137.84			2021/10/19 16:49:03+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:03		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508724906	-121.551392097	48.3508724906	-121.551392097		False	False			136.88			2021/10/19 16:49:08+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:08		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508695569	-121.5513957851	48.3508695569	-121.5513957851		False	False			136.51			2021/10/19 16:49:13+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:13		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508671261	-121.5513969585	48.3508671261	-121.5513969585		False	False			136.04			2021/10/19 16:49:18+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:18		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508876618	-121.5514021553	48.3508876618	-121.5514021553		False	False			134.59			2021/10/19 16:49:23+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:23		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508896735	-121.5514275525	48.3508896735	-121.5514275525		False	False			132.28			2021/10/19 16:49:28+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:28		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3508892544	-121.5514495969	48.3508892544	-121.5514495969		False	False			131.18			2021/10/19 16:49:33+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:33		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3509154059	-121.5514814481	48.3509154059	-121.5514814481		False	False			130.14			2021/10/19 16:49:38+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:38		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3509311639	-121.5515003074	48.3509311639	-121.5515003074		False	False			128.24			2021/10/19 16:49:42+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:42		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.350951029	-121.5515277162	48.350951029	-121.5515277162		False	False			127.82			2021/10/19 16:49:48+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:48		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3509693854	-121.5515469108	48.3509693854	-121.5515469108		False	False			128.51			2021/10/19 16:49:53+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:53		
TRACK	Current Track: 21 SEP 2021 11:11	T1	48.3509786893	-121.5515552927	48.3509786893	-121.5515552927		False	False			129.64			2021/10/19 16:49:57+00	garmin GPSMAP 64x Software Version 230		2021/10/19 09:49:57		
